PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,NET_RATING,OFF_RATING,DEF_RATING,PIE,PLAYER_HEIGHT,PLAYER_WEIGHT,AGE,SALARY,SALARY_M,PER_APPROX,BPM_APPROX,VORP_APPROX,WIN_SHARES_APPROX,AGE_CURVE_FACTOR,PROJECTED_VALUE,VALUE_SCORE,AGE_ADJ,VALUE_SCORE_ADJ,CAP_PCT,SALARY_TIER,MARKET_VALUE_M,SALARY_SURPLUS_M,CONTRACT_VALUE_RATIO,PLAY_STYLE,PLAY_STYLE_CN,OFFENSIVE_ROLE,DEFENSIVE_ROLE,POSITIONS,POSITION_FLEX,FIT_VERSATILITY_SCORE,PERF_SCORE_NORM,CONTRACT_SCORE_NORM,FIT_SCORE_NORM,TRADE_VALUE,TRADE_VALUE_TIER,SURPLUS_VALUE_M,CONTRACT_TYPE,CONTRACT_TYPE_CN,YEARS_REMAINING,TOTAL_CONTRACT_VALUE,TRADE_RESTRICTIONS,TRADE_KICKER_LIKELY,EXTENSION_ELIGIBLE,CONTRACT_FLEXIBILITY,SALARY_MATCH_MIN,SALARY_MATCH_MAX
1642262,Cody Williams,UTA,40,19.3,5.8,2.3,0.9,0.6,0.4,0.478,0.234,0.613,0.5294117647058825,0.5319148936170213,0.128,-10.6,112.6,123.2,0.041,6-8,190.0,21.0,5742480.0,5.74,9.02,-6.29,-0.84,1.18,0.84,7.58,7.6,5,12.6,3.75,ROLE_PLAYER,1.26,-4.48,0.22,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,42.0,12.7,3.2,25.6,13.6,TRADEABLE,-4.48,ROOKIE_SCALE,新秀合約,2,11.48,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,75.0,0.0,11.73
1629618,Jalen Pickett,DEN,38,17.9,5.5,2.7,2.6,0.3,0.1,0.417,0.371,0.909,0.5098039215686275,0.5256116207951071,0.145,-2.6,111.0,113.6,0.084,6-2,202.0,26.0,2221677.0,2.22,9.52,-4.45,-0.42,1.1,1.0,9.52,17.9,0,17.9,1.45,MINIMUM_PLUS,1.79,-0.43,0.81,ROLE_PLAYER,角色球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG,1,24.8,18.2,15.2,1.0,13.2,TRADEABLE,-0.43,MINIMUM,底薪,1,2.22,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.69
1630534,Ochai Agbaji,BKN,42,15.5,4.3,2.3,0.7,0.4,0.3,0.424,0.185,0.862,0.4624999999999999,0.4990714948932219,0.13,1.5,109.4,108.0,0.043,6-5,215.0,25.0,6383525.0,6.38,7.43,-4.04,-0.34,0.82,0.98,7.28,4.2,0,4.2,4.17,ROLE_PLAYER,1.0,-5.38,0.16,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,PG/SG,2,51.9,4.1,2.0,39.8,12.5,TRADEABLE,-5.38,ROLE_PLAYER,角色球員,2,12.76,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,13.01
1642879,Ben Saraf,BKN,21,17.4,4.8,1.5,2.8,0.8,0.2,0.318,0.255,0.741,0.3725490196078432,0.4231311706629055,0.178,-5.9,108.1,114.0,0.041,6-6,200.0,19.0,2884560.0,2.88,7.62,-6.89,-0.45,0.47,0.72,5.49,5.4,5,10.4,1.88,MINIMUM_PLUS,1.04,-1.84,0.36,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,39.7,10.5,6.1,22.3,12.4,TRADEABLE,-1.84,ROOKIE_SCALE,新秀合約,4,11.52,NONE,False,NOT_YET_ELIGIBLE,60.0,0.0,6.01
1642877,Micah Peavy,NOP,46,15.1,4.3,2.0,1.0,0.7,0.1,0.382,0.239,0.733,0.4270833333333333,0.4359286293592863,0.141,-5.6,109.2,114.8,0.045,6-7,215.0,24.0,1272970.0,1.27,6.85,-7.27,-0.93,0.81,0.96,6.58,2.7,3,5.7,0.83,MINIMUM,1.0,-0.27,0.79,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,39.9,5.6,14.8,22.6,12.2,TRADEABLE,-0.27,TWO_WAY,雙向合約,1,1.27,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,2.79
1642272,Jared McCain,OKC,39,16.6,6.6,2.1,1.6,0.6,0.1,0.387,0.379,0.88,0.4838709677419354,0.510519801980198,0.178,5.6,114.7,109.1,0.069,6-3,195.0,21.0,4221360.0,4.22,8.21,-2.05,-0.01,0.9,0.84,6.9,13.0,5,18.0,2.76,MINIMUM_PLUS,1.8,-2.42,0.43,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG,1,26.9,18.3,7.5,4.0,12.0,TRADEABLE,-2.42,ROOKIE_SCALE,新秀合約,2,8.44,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,8.69
201587,Nicolas Batum,LAC,51,19.4,4.4,2.6,0.8,0.7,0.4,0.397,0.394,0.818,0.5833333333333333,0.5965292841648591,0.096,-0.9,113.3,114.2,0.052,6-7,230.0,37.0,5601600.0,5.6,8.69,-2.11,-0.03,1.46,0.55,4.78,16.3,-5,11.3,3.66,ROLE_PLAYER,0.79,-4.81,0.14,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,40.2,11.4,1.6,23.0,11.9,TRADEABLE,-4.81,ROLE_PLAYER,角色球員,2,11.2,NONE,False,EXTENSION_ELIGIBLE_LIMITED,75.0,0.0,11.45
1629018,Gary Trent Jr.,MIL,46,24.0,8.5,1.1,1.5,0.6,0.1,0.388,0.365,0.78,0.52,0.5382472137791287,0.15,-12.2,109.4,121.7,0.047,6-5,204.0,27.0,3697105.0,3.7,7.79,-6.78,-1.34,1.46,1.0,7.79,9.5,0,9.5,2.42,MINIMUM_PLUS,1.0,-2.7,0.27,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,39.3,9.5,4.3,21.7,11.2,TRADEABLE,-2.7,ROLE_PLAYER,角色球員,2,7.4,NONE,False,EXTENSION_ELIGIBLE,85.0,0.0,7.65
203903,Jordan Clarkson,NYK,50,19.0,9.1,1.8,1.3,0.4,0.1,0.432,0.333,0.794,0.5063291139240506,0.5342883983090653,0.204,-0.3,113.6,113.9,0.059,6-5,194.0,33.0,2296274.0,2.3,8.7,-3.4,-0.34,1.4,0.81,7.05,12.4,-5,7.4,1.5,MINIMUM_PLUS,0.85,-1.45,0.37,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,40.4,7.4,6.3,23.3,11.1,TRADEABLE,-1.45,MINIMUM,底薪,1,2.3,NONE,False,EXTENSION_ELIGIBLE_LIMITED,95.0,0.0,4.85
201572,Brook Lopez,LAC,46,18.2,6.6,2.7,0.9,0.5,1.0,0.378,0.346,0.853,0.5,0.523145212428662,0.176,-0.1,111.0,111.1,0.063,7-1,282.0,37.0,8750000.0,8.75,8.97,-2.36,-0.08,1.27,0.55,4.93,13.6,-5,8.6,5.72,ROLE_PLAYER,0.7,-8.05,0.08,STRETCH_BIG,空間型大個子,FINISHER,LIMITED_DEFENDER,C/PF,2,42.0,8.6,0.4,25.6,10.8,TRADEABLE,-8.05,ROLE_PLAYER,角色球員,2,17.5,NONE,False,EXTENSION_ELIGIBLE_LIMITED,75.0,0.0,16.25
1630544,Tre Mann,CHA,33,16.0,7.2,2.4,2.2,0.5,0.1,0.363,0.328,0.857,0.4527027027027027,0.4697286012526095,0.232,-8.6,110.8,119.4,0.06,6-4,178.0,25.0,8000000.0,8.0,8.31,-6.98,-0.67,0.74,0.98,8.14,8.2,0,8.2,5.23,ROLE_PLAYER,1.0,-7.0,0.12,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,42.0,8.2,1.2,25.6,10.8,TRADEABLE,-7.0,ROLE_PLAYER,角色球員,2,16.0,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,15.5
1642849,Nolan Traore,BKN,30,20.6,7.0,1.6,3.4,0.4,0.4,0.388,0.326,0.795,0.4538461538461539,0.4949095022624434,0.178,-9.3,108.0,117.4,0.056,6-3,185.0,19.0,3811560.0,3.81,9.65,-6.27,-0.67,1.01,0.72,6.95,10.7,5,15.7,2.49,MINIMUM_PLUS,1.57,-2.24,0.41,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG,1,24.8,15.9,7.1,1.0,10.0,TRADEABLE,-2.24,ROOKIE_SCALE,新秀合約,4,15.24,NONE,False,NOT_YET_ELIGIBLE,60.0,0.0,7.87
1627827,Dorian Finney-Smith,HOU,20,15.8,2.9,2.4,0.8,0.4,0.2,0.299,0.245,1.0,0.3970588235294118,0.4105322763306908,0.103,1.4,107.1,105.7,0.025,6-7,220.0,32.0,12700000.0,12.7,5.71,-6.15,-0.33,0.31,0.86,4.91,2.2,-2,0.2,8.3,MID_LEVEL,0.95,-11.75,0.07,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,SF/SG,2,51.1,0.0,0.2,38.6,9.7,TRADEABLE,-11.75,MID_LEVEL,中產,2,25.4,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,20.2
201144,Mike Conley,MIN,44,18.5,4.4,1.8,2.9,0.6,0.3,0.322,0.321,0.891,0.45,0.4954954954954955,0.112,0.5,112.3,111.8,0.06,6-1,175.0,38.0,10774038.0,10.77,8.36,-3.65,-0.34,1.15,0.48,4.01,10.3,-5,5.3,7.04,MID_LEVEL,0.7,-10.07,0.06,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG,1,25.2,5.2,0.0,1.6,3.0,TRADEABLE,-10.07,MID_LEVEL,中產,2,21.54,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,18.27
1626145,Tyus Jones,DAL,50,15.7,3.0,1.1,2.5,0.7,0.1,0.343,0.28,1.0,0.4242424242424243,0.4485645933014354,0.097,-6.2,107.7,113.9,0.065,6-0,196.0,29.0,7000000.0,7.0,7.24,-7.19,-1.04,0.96,0.97,7.02,7.2,-2,5.2,4.58,ROLE_PLAYER,1.0,-6.0,0.14,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG,1,24.3,5.1,1.6,0.3,3.0,TRADEABLE,-6.0,ROLE_PLAYER,角色球員,2,14.0,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,14.25
1629216,Gabe Vincent,ATL,30,19.3,4.7,0.9,1.4,0.6,0.0,0.338,0.355,0.909,0.4777777777777777,0.5025662959794697,0.111,0.0,117.9,118.0,0.025,6-2,200.0,29.0,11500000.0,11.5,6.09,-4.61,-0.38,0.6,0.97,5.91,3.7,-2,1.7,7.52,MID_LEVEL,1.0,-10.5,0.09,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG,1,24.1,1.5,0.6,0.0,0.9,TRADEABLE,-10.5,MID_LEVEL,中產,2,23.0,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,19.0
